src,dst
10100,2653
1828,2638
1948,2925
6382,2834
7155,2502
3645,2929
4078,2645
7912,2517
2779,2105
6584,2050
3135,2890
9018,2892
5543,2042
9084,2269
8699,2804
9207,2782
5920,2635
5600,2779
5051,2235
4959,2507
8911,2512
6685,2163
6118,2588
1163,2368
1874,2176
10656,2985
8757,2549
7937,2513
5660,2547
5492,2639
5386,2024
7797,2101
9044,2970
4267,2179
9303,2364
5061,2128
9873,2251
6550,2356
9563,2211
9744,2989
8831,2675
4142,2977
7022,2791
7408,2005
1046,2772
7057,2594
4236,2213
2594,2626
4249,2451
4981,2564
3380,2167
3837,2411
5590,2515
9171,2823
5252,2742
6390,2213
5275,2287
1864,2091
5202,2289
8558,2866
5987,2215
4380,2866
6709,2148
8435,2618
2438,2181
8216,2077
1055,2763
1099,2235
3830,2579
5503,2132
8006,2763
2869,2659
4131,2985
5142,2738
2529,2958
9555,2847
7258,2100
3546,2346
1641,2653
9958,2996
5019,2541
8832,2268
6020,2155
5486,2181
3517,2651
5659,2214
4507,2524
1415,2406
1407,2903
2436,2736
2156,2441
5977,2761
5051,2162
1283,2500
6477,2687
7993,2408
5517,2606
2623,2481
5369,2893
7525,2071
8044,2451
2446,2350
8047,2931
5475,2011
3932,2430
4552,2438
5338,2907
6467,2033
2980,2843
1464,2313
4050,2121
8889,2416
10601,2435
6982,2004
1249,2370
8154,2777
5432,2758
1915,2892
4389,2993
6650,2718
9762,2836
6276,2915
4569,2959
7133,2559
1123,2604
3687,2489
6103,2994
8282,2997
9947,2382
10433,2431
8651,2383
3267,2003
3246,2475
9142,2048
9380,2791
10499,2646
5769,2166
1781,2105
7767,2587
6372,2783
2699,2802
2004,2928
4249,2208
2641,2947
2897,2213
6018,2546
2502,2919
4117,2531
9829,2921
7721,2784
5981,2761
1892,2475
6270,2219
2191,2399
3602,2136
5868,2258
1828,2235
8267,2600
4204,2880
10160,2491
5018,2872
4352,2064
9406,2428
2729,2352
6979,2278
5967,2378
6490,2697
1899,2522
6077,2463
10678,2159
9745,2076
9374,2713
1208,2154
5041,2757
7653,2637
2487,2313
4276,2988
3546,2243
6250,2084
5718,2490
1712,2450
6060,2465
9773,2227
7936,2871
10560,2940
9206,2429
6872,2280
8168,2459
5989,2380
7124,2565
5582,2616
5366,2535
6257,2399
2943,2262
3646,2055
7537,2817
8221,2809
3767,2341
5415,2519
9917,2949
6638,2711
9805,2169
9261,2191
7753,2426
3055,2605
9680,2193
1735,2382
8881,2670
2807,2506
1825,2651
2141,2251
3207,2755
2539,2111
7161,2112
6655,2427
3944,2478
9889,2163
1546,2789
4279,2395
8356,2349
9443,2948
9280,2626
1162,2350
3059,2568
4576,2215
9278,2422
1513,2431
1337,2693
1010,2025
3205,2392
4437,2663
6723,2078
1200,2038
4235,2457
7405,2527
8630,2744
6002,2042
4038,2484
9361,2894
4707,2270
10226,2625
6513,2978
4500,2298
6169,2609
5973,2913
3266,2112
9357,2197
10071,2694
3722,2534
4178,2945
8505,2756
2640,2305
5299,2883
3370,2401
3914,2134
7908,2988
8705,2282
5090,2329
10105,2730
1341,2146
6877,2118
3000,2654
4263,2957
8035,2433
5267,2693
1886,2791
5473,2177
3151,2950
1413,2691
9950,2592
3641,2412
10852,2533
5205,2958
10019,2874
5750,2769
9024,2314
5236,2078
3568,2050
4045,2687
1575,2905
2311,2802
7395,2534
9351,2649
5067,2685
6165,2689
8606,2824
4963,2745
1393,2065
2890,2400
8273,2623
2171,2251
4120,2319
1909,2788
8634,2222
8044,2348
1004,2441
8805,2840
9085,2162
7785,2905
6121,2259
9133,2416
3013,2180
7627,2569
8117,2549
7130,2249
9446,2463
8490,2988
1707,2897
7170,2057
6721,2323
6505,2128
9083,2712
8511,2681
8537,2796
5726,2135
5500,2630
3154,2185
7829,2967
4641,2249
10331,2657
5156,2730
5743,2414
1444,2952
10886,2978
4632,2172
8690,2940
6355,2649
5376,2037
5897,2023
4819,2531
8349,2500
3088,2689
7815,2454
2792,2732
5773,2766
2839,2061
5313,2950
3703,2769
10826,2635
9432,2652
7492,2200
10558,2547
7736,2599
9255,2720
10265,2101
3528,2138
1063,2254
4477,2274
3567,2927
5629,2912
8242,2560
4453,2796
1248,2415
1067,2026
4145,2627
1172,2225
8221,2155
2581,2161
7127,2815
10887,2518
9572,2717
4213,2630
9037,2634
7515,2744
2086,2880
1695,2946
8979,2134
2745,2177
1595,2720
9137,2663
3625,2703
4503,2655
2475,2623
2122,2881
2028,2334
4828,2463
6942,2363
9309,2394
8290,2816
2090,2949
4532,2214
2702,2400
5945,2085
5267,2131
9874,2883
6213,2597
7092,2422
2173,2049
2665,2490
4617,2527
7758,2278
9220,2498
8650,2230
3336,2332
9339,2182
9872,2168
9698,2561
8425,2706
2841,2853
3107,2684
8694,2657
4752,2014
6683,2668
4288,2767
4368,2953
4390,2369
3457,2119
4894,2386
8803,2939
7439,2377
5104,2644
8638,2057
5423,2118
1232,2172
5469,2252
7016,2312
1020,2822
2087,2700
5527,2866
10573,2523
3999,2253
2142,2821
3474,2728
8285,2458
2084,2189
9284,2353
5973,2019
7590,2287
1571,2398
9594,2062
3075,2702
5868,2915
10949,2938
2865,2849
3777,2595
6182,2876
9994,2658
4893,2990
2888,2508
8066,2853
6250,2841
9354,2711
4768,2558
7968,2430
9676,2013
10975,2276
7517,2607
8611,2552
8763,2826
5274,2143
10524,2789
6902,2561
8463,2244
3360,2964
9577,2902
6719,2849
2518,2672
6996,2544
4481,2634
10729,2053
1362,2618
6784,2855
4937,2879
8121,2254
8134,2016
4886,2929
6037,2548
2763,2680
4159,2962
10754,2226
2689,2728
7969,2797
9639,2455
5642,2819
8790,2773
8554,2995
5483,2803
4848,2896
3960,2921
4645,2406
4763,2831
3145,2138
6961,2512
10559,2747
5123,2985
9911,2524
8977,2774
2321,2115
10046,2611
6986,2051
1236,2548
4101,2655
6694,2450
7784,2132
5816,2028
2523,2401
5266,2332
2835,2018
9332,2976
6452,2819
2261,2935
3561,2311
10857,2851
7530,2244
5224,2969
2229,2927
6786,2294
3743,2634
1744,2217
8204,2617
1659,2211
2463,2472
9509,2526
4022,2151
1572,2958
8535,2213
1314,2934
10949,2396
4550,2380
2440,2193
10344,2290
10869,2917
10139,2624
3872,2585
6249,2868
5868,2080
2643,2251
10450,2358
1577,2835
10528,2867
6735,2806
7825,2479
9125,2175
4117,2056
6470,2844
9790,2430
7476,2776
5798,2616
8087,2207
2331,2216
5856,2586
1982,2405
8288,2632
5412,2474
4382,2000
10305,2211
8329,2512
7653,2901
8538,2306
2618,2174
6951,2845
5164,2968
10858,2643
10653,2031
9910,2287
7859,2238
7900,2625
2363,2578
8337,2070
10363,2774
6894,2302
2522,2440
2346,2643
2331,2737
1530,2279
7023,2618
5632,2152
3094,2745
3745,2255
3656,2862
4207,2696
7719,2223
5388,2398
7567,2910
3087,2559
2859,2620
1017,2872
2619,2931
6757,2157
6525,2179
10700,2097
2489,2570
6611,2974
3290,2821
8778,2521
4353,2463
9742,2868
10978,2299
2913,2263
6055,2407
4822,2961
7923,2954
1270,2216
10511,2403
9819,2331
9507,2290
10077,2403
10387,2512
8010,2076
5712,2099
3275,2433
3261,2322
3080,2881
3702,2959
10672,2110
2040,2915
7045,2219
4180,2461
5286,2985
5871,2668
2089,2227
5163,2508
10078,2587
9648,2435
10263,2850
8348,2690
5394,2121
2076,2619
8101,2684
6355,2082
2860,2199
10740,2491
2507,2829
1881,2497
5802,2090
8755,2938
7159,2458
7130,2573
3841,2488
3372,2846
5849,2611
3008,2044
4000,2955
1611,2601
7962,2721
8778,2025
1013,2613
2211,2252
4837,2425
5666,2299
6080,2062
5143,2844
5899,2548
5326,2831
3592,2302
5316,2773
8562,2533
1392,2202
3311,2895
10638,2585
4063,2089
2671,2243
3077,2910
8714,2992
4727,2350
4067,2375
5887,2557
6688,2884
5828,2090
8760,2474
7664,2560
1803,2905
7559,2715
9650,3000
6214,2544
10957,2744
1593,2755
9289,2503
7261,2713
5614,2692
6476,2842
9075,2044
4515,2629
3814,2609
5482,2890
8607,2177
3182,2853
6502,2638
3439,2967
7186,2500
9904,2971
3476,2685
1558,2665
8760,2984
1620,2831
3208,2792
7200,2408
1982,2649
4582,2719
2964,2412
7434,2529
8452,2680
1298,2011
3079,2909
7590,2843
6180,2466
3309,2789
7477,2082
6192,2314
3366,2137
1456,2023
4094,2032
5518,2870
1819,2170
1586,2767
5346,2721
1577,2955
3234,2802
2634,2948
7192,2971
4185,2580
6409,2910
6167,2617
8756,2389
2352,2552
9441,2738
5502,2611
2433,2134
1003,2147
5918,2373
3274,2641
10271,2373
2891,2298
1330,2606
8270,2840
3243,2835
9748,2619
8601,2003
1353,2154
10674,2363
5861,2312
9186,2010
7506,2635
6828,2006
4784,2644
2587,2241
7135,2402
7961,2169
1734,2989
5550,2917
1018,2708
3308,2080
6693,2657
10586,2453
4957,2111
3742,2565
9067,2820
5953,2334
7982,2877
8908,2957
10785,2736
9300,2864
5189,2668
7493,2007
5606,2210
4951,2818
10197,2805
5999,2372
3977,2818
7823,2663
6260,2448
4183,2344
4377,2887
8954,2658
2222,2096
2781,2613
3950,2353
7642,2643
8028,2149
8510,2375
3514,2003
9960,2302
10355,2645
1216,2646
2653,2879
4558,2828
5909,2242
6145,2072
9332,2451
1663,2426
5722,2917
2296,2593
4737,2074
9267,2852
4200,2460
7893,2373
9047,2014
2500,2503
9609,2170
3602,2934
1453,2939
1702,2591
9800,2271
4606,2693
3646,2162
1862,2239
5847,2221
5923,2732
7217,2857
6718,2393
10630,2527
7050,2502
1161,2714
6226,2604
1709,2349
8504,2504
5822,2374
6756,2444
10019,2211
6143,2702
7679,2231
10297,2496
9998,2449
5643,2769
3954,2386
5338,2952
4681,2275
3482,2151
9423,2330
5080,2189
9418,2361
2867,2440
10287,2225
6351,2217
7316,2362
8609,2731
2000,2200
1251,2105
9948,2666
2653,2046
1288,2275
4319,2442
1192,2745
9139,2279
6428,2482
4712,2176
5556,2809
3180,2314
9032,2737
3989,2369
2657,2115
2852,2158
7941,2086
8925,2950
1590,2043
6097,2120
3881,2187
5091,2788
4676,2892
3455,2690
1712,2151
2977,2075
10393,2526
4548,2740
3796,2742
10153,2730
8095,2788
7795,2282
7003,2295
8689,2477
6872,2670
6583,2849
4829,2849
4565,2004
2962,2834
1208,2246
2961,2892
4285,2131
7161,2966
8812,2060
6040,2090
2492,2519
4269,2674
9041,2817
4359,2272
6918,2172
2847,2430
4006,2529
7233,2517
5888,2620
6857,2235
1176,2722
7189,2763
9073,2521
9416,2891
1930,2629
6456,2455
10594,2404
5517,2382
8434,2332
4508,2922
10962,2293
6393,2876
5125,2458
5166,2294
3087,2109
5750,2098
3289,2767
8442,2585
5780,2574
1385,2741
4201,2574
5862,2129
8770,2442
9303,2799
1487,2635
5633,2117
5169,2623
8602,2549
9940,2647
8398,2425
2638,2492
3937,2936
10497,2795
7038,2758
9386,2260
2297,2181
3934,2339
3661,2025
9744,2276
6002,2769
5699,2825
4639,2711
3183,2198
1831,2003
4558,2545
4930,2188
7659,2509
6820,2512
7401,2458
1089,2070
2216,2954
4942,2370
8819,2889
1308,2349
9840,2741
4447,2643
3949,2855
6037,2353
10734,2195
6456,2825
6595,2132
5603,2614
7493,2618
6444,2919
3594,2063
4976,2981
8730,2030
1692,2587
5905,2142
7772,2385
10142,2995
9144,2742
8911,2674
3009,2781
7118,2757
8429,2345
8364,2494
2989,2291
9172,2979
3051,2601
4686,2487
3410,2190
9724,2376
6757,2357
2126,2076
6817,2281
3962,2903
8212,2207
1636,2613
4361,2882
3857,2466
10306,2489
10056,2860
3930,2686
10613,2503
7646,2711
9500,2802
7389,2377
9934,2353
2800,2457
7456,2851
3572,2490
9406,2262
10787,2069
9840,2969
10375,2964
5007,2438
7291,2052
4690,2825
2035,2776
9831,2313
7004,2751
8194,2031
5744,2108
7985,2933
8805,2923
2639,2787
1827,2705
9152,2547
10866,2120
5131,2125
2098,2005
7216,2442
1750,2099
9238,2464
9497,2327
4809,2017
3552,2362
4788,2791
2526,2079
10145,2211
5035,2651
5210,2310
10550,2487
10384,2345
6720,2955
4807,2736
8787,2259
6604,2213
6650,2948
5025,2715
9927,2301
3248,2775
9929,2722
8140,2714
3318,2442
5197,2414
10534,2694
9614,2662
5103,2751
3035,2095
2046,2878
4749,2619
9623,2346
4052,2250
10657,2550
6924,2973
9626,2573
7571,2636
3107,2628
7681,2192
4792,2869
3074,2773
7348,2606
10057,2408
7339,2260
3053,2553
3610,2348
10701,2102
10558,2540
4380,2959
2468,2109
3127,2068
6544,2383
3916,2499
7631,2278
6053,2595
10896,2600
4514,2504
10796,2088
8975,2890
5518,2053
9360,2097
10563,2558
7038,2198
5463,2660
1788,2153
4408,2517
5419,2659
7716,2761
3336,2345
5326,2438
4983,2779
3590,2622
5939,2685
9267,2957
4450,2132
7555,2825
3802,2688
5341,2011
1227,2072
4974,2799
1506,2659
8443,2289
4249,2728
7304,2398
9280,2748
4313,2122
9605,2899
8420,2513
9673,2723
4195,2636
6532,2632
5591,2159
4543,2118
8578,2116
9595,2112
7753,2428
7613,2874
10444,2018
7750,2375
7999,2448
9751,2041
4712,2601
9672,2000
1364,2464
2882,2523
2589,2968
3211,2878
5075,2550
6406,2900
7314,2560
3282,2864
2804,2092
4861,2645
1549,2035
7578,2380
1603,2122
5831,2444
2129,2252
5423,2085
8573,2266
8663,2135
10664,2969
2892,2076
7898,2053
6936,2798
8460,2252
7878,2960
4810,2573
10866,2556
8839,2232
2169,2266
1312,2873
3207,2933
5433,2388
10858,2030
6559,2996
1284,2635
10471,2314
4804,2218
2838,2906
4088,2829
9434,2813
6458,2444
1298,2250
7577,2499
2916,2000
7786,2654
7447,2758
8687,2117
8997,2269
9042,2549
1687,2447
5116,2469
10521,2917
3356,2069
4709,2645
4636,2274
6781,2189
7150,2738
4545,2001
1802,2677
10665,2547
7742,2892
5476,2240
7802,2642
1586,2928
5138,2173
4355,2432
5023,2340
2691,2810
6865,2228
9334,2624
6049,2485
1974,2092
6385,2723
10469,2340
4415,2409
5926,2537
4104,2643
1752,2172
3070,2708
3101,2968
3272,2026
2046,2610
1510,2666
8931,2583
10304,2222
4584,2934
3302,2822
1077,2612
10181,2099
3132,2093
2799,2536
4604,2999
9016,2875
1619,2431
5014,2993
7453,2175
8286,2376
1067,2005
5353,2458
8039,2502
1547,2902
4988,2741
5988,2964
8128,2440
3025,2776
1099,2579
1160,2466
4752,2779
3861,2902
9638,2876
7495,2925
5696,2698
1450,2121
3096,2323
4518,2252
3212,2225
8826,2777
8679,2845
4029,2765
10671,2889
5255,2544
9184,2241
3611,2786
2254,2541
8970,2142
3438,2312
3338,2539
1918,2733
1124,2633
3306,2072
1461,2417
7903,2134
9577,2819
8828,2900
9530,2401
8957,2165
3388,2755
9879,2220
3285,2760
10628,2735
5190,2461
8842,2001
1628,2005
10577,2283
2823,2687
4259,2814
2434,2260
4244,2236
7380,2434
9204,2245
1850,2536
6736,2950
7325,2112
6135,2212
10012,2236
4474,2865
8135,2664
8911,2786
6772,2180
2679,2376
6417,2798
3662,2816
6651,2786
7251,2619
5981,2139
8669,2148
4359,2746
8334,2224
1972,2393
3425,2068
3626,2494
1000,2111
4295,2132
8370,2476
1591,2203
4017,2289
5904,2189
5723,2497
6478,2297
7855,2350
1330,2705
4416,2684
8738,2541
8900,2821
3148,2407
5616,2097
6052,2259
3173,2095
2497,2558
6790,2187
7189,2714
5023,2155
10505,2112
5389,2911
9020,2593
2943,2320
10744,2750
9294,2769
9658,2561
1395,2178
7993,2049
6278,2708
10529,2086
4393,2396
9167,2848
4071,2706
9033,2359
8198,2629
7976,2699
8577,2735
10888,2660
6278,2605
10355,2153
10094,2438
6584,2637
7513,2471
2841,2608
5141,2049
2932,2472
6057,2294
5584,2782
10154,2531
4885,2327
8851,2469
9681,2878
2574,2437
2715,2756
4079,2342
7073,2383
5060,2517
9836,2280
10657,2110
1819,2107
9859,2876
4076,2266
6724,2296
6124,2337
3057,2452
6407,2564
3264,2505
2236,2892
3565,2368
5917,2255
3214,2696
10970,2861
2549,2117
7539,2170
1052,2355
5853,2208
6852,2045
3694,2013
2055,2556
5336,2047
1478,2468
8046,2243
8306,2582
9231,2356
8987,2373
10183,2409
8545,2430
10146,2291
10001,2989
9468,2808
7540,2353
8875,2034
1039,2090
1764,2429
8454,2354
7901,2024
5387,2656
5302,2138
6313,2199
5861,2828
7377,2371
4356,2662
2804,2421
9751,2868
9648,2776
5313,2588
4379,2609
10425,2736
3455,2041
6669,2537
5766,2196
7208,2073
1366,2147
8827,2897
4434,2574
6134,2071
3181,2209
10285,2665
4023,2285
1149,2951
1821,2224
2213,3000
1414,2532
4401,2199
8723,2673
3859,2329
7520,2394
4264,2612
1454,2773
2769,2716
6144,2760
4269,2892
9426,2951
1606,2722
2074,2254
4013,2756
7941,2844
5307,2992
3953,2172
8370,2879
10616,2492
1627,2073
7794,2246
6818,2953
5325,2566
5432,2314
9816,2227
4301,2818
1483,2771
9910,2774
8488,2671
4796,2422
4963,2021
1600,2170
2503,2443
5731,2621
7667,2766
8417,2553
2399,2002
1360,2483
1897,2699
2613,2518
10374,2952
4121,2119
5823,2702
6126,2703
8451,2073
6103,2655
1231,2862
1153,2569
8238,2885
3220,2924
2464,2770
3995,2786
8504,2651
2090,2635
9864,2179
2277,2430
6645,2140
9365,2498
1993,2818
8850,2486
5098,2038
7896,2082
2932,2987
10231,2374
6289,2033
1380,2909
1016,2899
7168,2479
3307,3000
3700,2981
9751,2748
1831,2949
1154,2243
8944,2752
3062,2937
9036,2802
1135,2534
10213,2559
3339,2464
8456,2005
10003,2342
10466,2022
8274,2209
6843,2633
7595,2340
8044,2693
7278,2718
9814,2087
5326,2661
10542,2323
8412,2138
4578,2847
8067,2007
7060,2857
5510,2638
6336,2535
2220,2132
8485,2264
8571,2842
8387,2979
5052,2922
4099,2136
6150,2651
10877,2905
6951,2310
1747,2974
5758,2870
3712,2196
10781,2670
7128,2824
6780,2179
1246,2681
3399,2470
5952,2498
6296,2951
10950,2884
3418,2525
7378,2255
1984,2434
1835,2102
7714,2047
4891,2218
5333,2434
9629,2013
4625,2905
10757,2159
5470,2349
1420,2465
4184,2428
2551,2581
5451,2982
3473,2096
4051,2598
9026,2284
2706,2602
5846,2325
8530,2378
6691,2603
8954,2359
10637,2446
10626,2827
4425,2453
1813,2274
1719,2809
10927,2243
5105,2275
2253,2911
6823,2054
9640,2769
2065,2823
1235,2165
2878,2472
3930,2350
3552,2299
4720,2267
4279,2094
5529,2921
4263,2472
9523,2593
9088,2336
10827,2935
6202,2672
10983,2489
9461,2602
7554,2428
2974,2819
8889,2640
4898,2282
4856,2930
1808,2940
4319,2370
6375,2210
1538,2382
6173,2180
10936,2766
5106,2592
2372,2385
5486,2136
5288,2261
2919,2406
7114,2442
5943,2307
9213,2955
10807,2415
10954,2580
2638,2534
10368,2487
7237,2235
2192,2185
10609,2143
9562,2439
2570,2276
3975,2410
8072,2321
7441,2141
4234,2092
1832,2858
1912,2464
6838,2019
5511,2130
4822,2689
4932,2345
2596,2195
4424,2982
1825,2515
4110,2451
10184,2002
1944,2164
4951,2794
6720,2400
9002,2174
7683,2687
2835,2369
3137,2018
8232,2214
5541,2882
7356,2421
10500,2896
9985,2650
10313,2060
7851,2906
10884,2689
1211,2415
2751,2913
1390,2101
5279,2525
1936,2969
2772,2448
3486,2664
5505,2135
7988,2252
3780,2673
10003,2584
4774,2330
8554,2363
4277,2413
4865,2168
3937,2768
5990,2175
1154,2990
5703,2868
7231,2998
4684,2958
5912,2341
9250,2096
1718,2347
1558,2455
5738,2544
8549,2251
5890,2494
1649,2960
10608,2754
1974,2769
7962,2260
4257,2889
1137,2422
4723,2179
2754,2117
5150,2101
9299,2484
4959,2309
7465,2402
2510,2089
6704,2692
6690,2061
2284,2198
1666,2115
1923,2929
7000,2514
1986,2041
9118,2278
5244,2481
6277,2510
8627,2391
1173,2043
5097,2820
8964,2812
2708,2989
8285,2458
9993,2762
1624,2077
1665,2541
5546,2528
10152,2338
1700,2883
5145,2600
10190,2568
3230,2496
7057,2764
1696,2499
7519,2726
9722,2437
9160,2386
4368,2373
1570,2992
5324,2962
1737,2683
1788,2656
4294,2499
7848,2927
4681,2977
1447,2901
2080,2183
1593,2478
2640,2973
1315,2650
9772,2196
9170,2822
4893,2875
6220,2441
8380,2237
9478,2650
3062,2733
7516,2286
3140,2826
1084,2634
9187,2879
7621,2637
3870,2564
10760,2150
9471,2788
7696,2761
5327,2762
1475,2817
10617,2518
1971,2342
8198,2429
